SalePrice,Overall_Qual,Overall_Cond,Gr_Liv_Area,Lot_Area,Year_Built,Total_Bsmt_SF,Garage_Cars,Garage_Yr_Blt,Full_Bath,Bedroom_AbvGr,Neighborhood,House_Style,Kitchen_Qual,Exter_Qual
325000,9,5,2504,11198,2005,1122.0,3.0,2005.0,2,4,StoneBr,2Story,Ex,Gd
387000,9,5,1884,15401,2004,1884.0,3.0,2004.0,2,2,StoneBr,1Story,Ex,Ex
115000,6,2,1474,31220,1952,1632.0,2.0,1952.0,1,3,Gilbert,1Story,TA,TA
334000,9,5,1710,8118,2007,1710.0,2.0,2007.0,2,2,StoneBr,1Story,Ex,Ex
133000,6,5,1488,47280,1950,1488.0,2.0,1950.0,2,3,Gilbert,1Story,TA,TA
215000,7,6,2093,20544,1986,791.0,2.0,1986.0,2,3,NWAmes,2Story,TA,TA
226500,7,6,1688,12680,1988,1675.0,2.0,1988.0,2,2,NWAmes,1Story,Ex,Gd
175500,6,6,1422,12090,1981,1422.0,2.0,1981.0,2,3,NWAmes,1Story,Gd,TA
181900,7,7,1260,10825,1983,1260.0,2.0,1983.0,2,3,NWAmes,1Story,TA,Gd
235000,7,5,2064,18559,1978,2048.0,2.0,1978.0,2,3,NWAmes,1Story,Gd,Gd
220000,7,5,1782,14450,1979,1782.0,2.0,1979.0,2,3,NWAmes,1Story,Gd,Gd
272000,6,7,2872,12227,1977,1330.0,2.0,1977.0,2,4,NWAmes,2Story,TA,TA
161000,6,5,1211,13068,1976,1211.0,2.0,1976.0,2,3,NWAmes,1Story,Gd,TA
175000,5,6,1126,15611,1977,1126.0,2.0,1977.0,2,3,NWAmes,1Story,Ex,TA
185000,7,6,2044,10400,1980,738.0,2.0,1980.0,2,3,NWAmes,2Story,TA,TA
146900,5,6,1308,9743,1969,720.0,2.0,1969.0,1,3,NWAmes,2Story,TA,TA
292500,7,7,2840,12511,1978,1420.0,4.0,1978.0,2,4,NWAmes,2Story,Gd,Gd
180000,6,5,1523,11361,1976,1193.0,2.0,1976.0,2,3,NWAmes,1Story,TA,TA
159900,6,5,1444,10400,1976,1444.0,2.0,1976.0,2,2,NWAmes,1Story,TA,TA
205000,7,6,1964,10480,1976,803.0,2.0,1976.0,2,4,NWAmes,2Story,TA,TA
157000,5,6,1178,10000,1973,1176.0,2.0,1973.0,1,3,NWAmes,1Story,Gd,TA
306000,8,5,2340,14311,1996,1236.0,3.0,1996.0,2,4,NWAmes,2Story,Gd,Gd
133000,5,5,1792,9000,1974,896.0,2.0,1982.0,2,4,NAmes,2Story,TA,TA
151000,6,8,1054,9750,1969,1054.0,2.0,1969.0,1,3,NAmes,1Story,TA,TA
111900,4,6,936,10295,1969,936.0,1.0,1969.0,1,2,NAmes,1Story,TA,TA
123000,5,5,864,7560,1971,864.0,2.0,1977.0,1,3,NAmes,1Story,TA,TA
111250,4,5,864,12735,1972,864.0,2.0,1980.0,1,3,NAmes,1Story,TA,TA
181000,6,5,1337,4060,1998,1405.0,2.0,1998.0,2,2,NAmes,1Story,Gd,Gd
103400,6,5,987,1680,1973,483.0,1.0,1973.0,1,2,BrDale,2Story,TA,TA
100000,6,5,987,1680,1973,483.0,1.0,1973.0,1,2,BrDale,2Story,TA,TA
100500,6,6,987,1890,1972,483.0,1.0,1975.0,1,2,BrDale,2Story,TA,TA
106000,6,6,987,1869,1970,483.0,1.0,1987.0,1,2,BrDale,2Story,TA,TA
85400,6,5,987,1680,1971,483.0,1.0,1971.0,1,2,BrDale,2Story,TA,TA
89500,6,3,987,1680,1971,483.0,1.0,1971.0,1,2,BrDale,2Story,TA,TA
111750,5,5,1302,1680,1972,630.0,1.0,1972.0,2,3,BrDale,2Story,TA,TA
140000,6,6,1069,4043,1977,1069.0,2.0,1977.0,2,2,NPkVill,1Story,TA,TA
143000,6,6,1456,2308,1975,855.0,2.0,1975.0,2,4,NPkVill,2Story,TA,TA
148500,7,6,1055,2529,1977,1055.0,2.0,1977.0,2,2,NPkVill,1Story,TA,TA
110000,5,5,892,9477,1966,864.0,1.0,1966.0,1,3,NAmes,1Story,TA,TA
394617,8,5,1932,12444,2008,1932.0,3.0,2008.0,2,2,NridgHt,1Story,Ex,Ex
426000,10,5,2332,12474,2007,1682.0,3.0,2008.0,2,3,NridgHt,2Story,Ex,Ex
385000,10,5,2084,14803,2007,2078.0,3.0,2007.0,2,2,NridgHt,1Story,Ex,Ex
446261,9,5,2713,14948,2008,1452.0,3.0,2008.0,2,3,NridgHt,2Story,Ex,Ex
317500,8,5,1582,12704,2007,1582.0,3.0,2007.0,2,3,NridgHt,1Story,Gd,Gd
372402,8,5,1710,13891,2007,1710.0,3.0,2007.0,2,2,NridgHt,1Story,Gd,Gd
417500,8,5,2464,13693,2007,2418.0,3.0,2007.0,2,4,NridgHt,1Story,Ex,Gd
383000,9,5,1950,14418,2007,1950.0,3.0,2007.0,2,2,NridgHt,1Story,Ex,Ex
390000,9,5,2748,13418,2006,1850.0,3.0,2006.0,2,4,NridgHt,2Story,Ex,Gd
460000,10,5,2790,12539,2005,1620.0,4.0,2005.0,2,4,NridgHt,2Story,Ex,Ex
379000,9,5,2331,12151,2005,1414.0,3.0,2005.0,2,3,NridgHt,2Story,Ex,Gd
250000,8,5,2088,8899,2007,948.0,3.0,2007.0,2,4,NridgHt,2Story,Gd,Ex
316000,8,5,2332,10574,2004,1148.0,3.0,2004.0,2,4,NridgHt,2Story,Ex,Gd
615000,10,5,2470,12720,2003,2535.0,3.0,2003.0,1,1,NridgHt,1Story,Ex,Ex
412500,9,5,2668,13688,2003,1572.0,3.0,2003.0,2,3,NridgHt,2Story,Ex,Gd
284000,7,5,2046,10625,2003,998.0,3.0,2003.0,2,3,NridgHt,2Story,Gd,Gd
284000,8,5,1575,10845,2003,1603.0,3.0,2003.0,2,2,NridgHt,1Story,Gd,Gd
421250,8,5,2649,16900,2001,1479.0,3.0,2001.0,2,4,NridgHt,2Story,Gd,Gd
370000,8,5,2690,16451,2003,1765.0,3.0,2003.0,2,4,NridgHt,2Story,Gd,Gd
336860,9,5,1866,10110,2008,1858.0,3.0,2008.0,2,2,NridgHt,1Story,Ex,Ex
367294,9,5,1702,8769,2008,1702.0,3.0,2008.0,1,1,NridgHt,1Story,Ex,Ex
192000,7,5,1367,12304,2005,1367.0,2.0,2005.0,2,2,NridgHt,1Story,Gd,Gd
274000,8,5,1518,12677,2003,1518.0,2.0,2003.0,1,1,NridgHt,1Story,Ex,Ex
266000,9,5,1684,8849,2005,1684.0,2.0,2005.0,2,2,NridgHt,1Story,Ex,Ex
370967,9,5,1800,8232,2007,1800.0,3.0,2008.0,2,2,NridgHt,1Story,Ex,Ex
234250,8,5,1342,6240,2006,1342.0,2.0,2007.0,2,2,NridgHt,1Story,Gd,Gd
219500,8,5,1342,6240,2006,1342.0,2.0,2007.0,2,2,NridgHt,1Story,Gd,Gd
155000,7,5,1626,2448,2003,764.0,2.0,2003.0,2,2,NridgHt,2Story,Gd,Gd
154000,7,5,1626,2448,2003,764.0,2.0,2003.0,2,2,NridgHt,2Story,Gd,Gd
207000,7,5,1358,8198,2004,1358.0,2.0,2004.0,2,2,NridgHt,1Story,Gd,Gd
195000,7,5,1455,3940,2003,1415.0,3.0,2003.0,2,2,Blmngtn,1Story,Gd,Gd
219990,7,5,1576,3940,2004,1393.0,3.0,2004.0,2,2,Blmngtn,1Story,Gd,Gd
191000,7,5,1504,3182,2005,1346.0,2.0,2005.0,2,2,Blmngtn,1Story,Gd,Gd
159895,7,5,1266,3182,2007,1266.0,2.0,2007.0,2,2,Blmngtn,1Story,Gd,Gd
187687,7,5,1246,3710,2007,1146.0,2.0,2007.0,2,2,Blmngtn,1Story,Gd,Gd
179000,6,5,1515,9024,2004,789.0,2.0,2004.0,2,3,Gilbert,2Story,Gd,Gd
193000,6,5,1593,7415,2004,839.0,2.0,2004.0,2,3,Gilbert,2Story,TA,TA
190000,7,5,1166,9587,2005,856.0,2.0,2005.0,2,2,Gilbert,SLvl,Gd,Gd
176000,6,5,1456,8029,2005,728.0,2.0,2005.0,2,3,Gilbert,2Story,Gd,TA
188000,7,5,1720,8010,2002,840.0,2.0,2002.0,2,3,Gilbert,2Story,Gd,Gd
213000,7,5,1986,8396,2003,847.0,2.0,2003.0,2,4,Gilbert,2Story,Gd,Gd
217300,7,6,1358,7301,2007,1350.0,2.0,2008.0,2,2,NridgHt,1Story,Gd,Gd
186500,6,5,1792,10261,2000,936.0,2.0,2000.0,2,3,Gilbert,2Story,TA,TA
226750,7,5,1892,8220,2000,982.0,2.0,2000.0,2,3,Gilbert,2Story,TA,Gd
184000,7,5,1490,15384,2004,788.0,2.0,2004.0,2,3,Gilbert,2Story,Gd,Gd
176000,7,5,1414,7750,2002,707.0,2.0,2002.0,2,3,Gilbert,2Story,Gd,Gd
225000,7,5,2322,12460,1999,1037.0,2.0,1999.0,2,4,Gilbert,2Story,TA,Gd
185900,7,5,1651,8390,1999,831.0,2.0,1999.0,2,3,Gilbert,2Story,TA,TA
284500,8,5,2199,9660,1997,1173.0,2.0,1997.0,2,3,NoRidge,2.5Unf,Gd,Gd
315000,8,5,2630,9200,1998,1470.0,3.0,1998.0,2,4,NoRidge,2Story,Gd,Gd
250000,8,5,2198,14260,2000,1145.0,3.0,2000.0,2,4,NoRidge,2Story,Gd,Gd
291000,9,5,2172,11000,2000,1519.0,3.0,2000.0,2,4,NoRidge,2Story,Ex,Gd
350000,8,5,2006,11675,1998,1982.0,3.0,1998.0,2,2,NoRidge,1Story,Gd,Gd
279500,7,5,2125,10990,1996,1064.0,2.0,1996.0,2,4,NoRidge,2Story,Gd,Gd
290000,8,7,2501,11929,1995,1242.0,3.0,1995.0,2,4,NoRidge,2Story,Gd,Gd
350000,8,6,2113,10437,1995,2109.0,3.0,1995.0,2,2,NoRidge,1Story,Gd,Gd
341000,7,5,2418,10542,1993,1311.0,3.0,1993.0,2,3,NoRidge,2Story,Gd,Gd
287500,7,5,2197,10010,1993,1080.0,3.0,1993.0,2,4,NoRidge,2Story,Gd,Gd
271000,7,5,2127,10944,1994,1223.0,2.0,1994.0,2,3,NoRidge,2Story,Gd,Gd
301500,8,5,1987,14303,1994,1986.0,2.0,1994.0,2,2,NoRidge,1Story,Gd,Gd
235128,8,5,1580,11932,2007,1580.0,3.0,2008.0,2,3,Somerst,1Story,Gd,Gd
214000,6,5,1933,14598,2007,894.0,3.0,2007.0,2,4,Somerst,2Story,Gd,Gd
232000,8,5,1574,11957,2006,1574.0,3.0,2006.0,2,3,Somerst,1Story,Gd,Gd
240000,7,5,1578,13253,2006,1578.0,3.0,2006.0,2,3,Somerst,1Story,Gd,Gd
264132,9,5,1506,14587,2008,1498.0,2.0,2008.0,2,2,Somerst,1Story,Ex,Gd
245000,8,5,1563,10206,2007,1563.0,3.0,2007.0,2,3,Somerst,1Story,Gd,TA
227680,7,5,1428,12274,2008,1417.0,2.0,2008.0,2,3,Somerst,1Story,Ex,Gd
257000,8,5,1861,9801,2007,1341.0,3.0,2007.0,3,3,Somerst,2Story,Gd,Gd
297900,8,5,1874,9428,2007,955.0,3.0,2007.0,2,3,Somerst,2Story,Gd,Gd
247000,8,5,1460,10037,2006,1460.0,2.0,2006.0,2,3,Somerst,1Story,Gd,Gd
212700,8,5,1372,8640,2007,1363.0,2.0,2008.0,2,3,Somerst,1Story,Gd,Gd
250580,7,5,1372,8640,2007,1372.0,2.0,2008.0,2,3,Somerst,1Story,Gd,Gd
182000,7,5,1428,11639,2007,1428.0,2.0,2007.0,2,3,Somerst,1Story,Gd,Gd
226700,7,5,1768,9803,2005,866.0,2.0,2005.0,2,3,Somerst,2Story,Gd,Gd
250000,8,5,1992,9375,2003,1053.0,2.0,2003.0,2,3,Somerst,2Story,Gd,Gd
250000,7,5,1958,10625,2005,1026.0,3.0,2005.0,2,3,Somerst,2Story,Gd,Gd
339750,8,5,2078,10800,2007,1034.0,3.0,2008.0,2,3,Somerst,2Story,Ex,Gd
205950,7,6,1665,8125,2007,813.0,2.0,2007.0,2,3,Somerst,2Story,Gd,Gd
256000,8,5,1660,10625,2007,1660.0,3.0,2007.0,2,3,Somerst,1Story,Gd,Gd
230348,7,5,1218,7500,2007,1218.0,2.0,2008.0,2,2,Somerst,1Story,Gd,Gd
207500,6,5,1728,8791,2003,864.0,2.0,2003.0,2,3,Somerst,2Story,Gd,Gd
141000,7,5,1080,7500,2004,1080.0,0.0,,1,3,SawyerW,1Story,Gd,TA
188000,6,5,1696,10110,2003,835.0,2.0,2003.0,2,3,SawyerW,2Story,Gd,Gd
192500,7,5,1663,12774,2003,835.0,2.0,2003.0,2,3,SawyerW,2Story,Gd,Gd
146000,6,5,1175,13072,2005,1175.0,0.0,,1,3,SawyerW,1Story,Gd,TA
159000,5,5,1114,13695,2004,1114.0,2.0,2004.0,1,3,SawyerW,1Story,Gd,TA
155000,6,5,1114,13695,2003,1114.0,2.0,2004.0,1,3,SawyerW,1Story,Gd,TA
173000,6,5,1640,8366,2004,798.0,2.0,2004.0,2,3,SawyerW,2Story,Gd,Gd
170000,7,5,1162,9260,2007,1162.0,2.0,2007.0,2,3,SawyerW,1Story,Gd,Gd
182000,6,5,1609,8453,1995,754.0,2.0,1995.0,2,3,SawyerW,2Story,Gd,Gd
163000,6,5,1680,8480,1993,886.0,2.0,1993.0,2,3,SawyerW,2Story,Gd,Gd
193500,6,5,1679,8125,1994,1408.0,2.0,1994.0,2,3,SawyerW,1Story,Gd,TA
189000,7,5,1657,14565,1994,832.0,2.0,1994.0,2,3,SawyerW,2Story,Gd,Gd
190500,6,5,1677,8450,2001,827.0,2.0,2001.0,2,3,SawyerW,2Story,Gd,Gd
175000,7,5,1737,8285,1992,836.0,2.0,1992.0,2,3,SawyerW,2Story,Gd,Gd
179200,6,5,1294,7153,1991,1278.0,2.0,1991.0,2,3,SawyerW,1Story,Gd,TA
187000,6,5,1710,9291,1993,832.0,2.0,1993.0,2,3,SawyerW,2Story,Gd,Gd
193000,6,5,1617,8012,1993,1604.0,2.0,1993.0,2,2,SawyerW,1Story,Gd,Gd
153900,6,5,1199,7892,1993,1199.0,2.0,1993.0,2,2,SawyerW,1Story,Gd,Gd
128000,5,5,984,9100,1963,984.0,1.0,1963.0,1,3,Sawyer,1Story,TA,TA
144000,5,6,912,12968,1962,912.0,1.0,1962.0,1,2,Sawyer,1Story,TA,TA
135000,5,8,864,8100,1961,864.0,1.0,1962.0,1,3,Sawyer,1Story,Gd,TA
115000,5,5,890,8450,1968,890.0,1.0,1970.0,1,3,Sawyer,1Story,TA,TA
119916,5,5,864,6360,1963,864.0,1.0,1963.0,1,3,Sawyer,1Story,TA,TA
142000,6,8,912,6768,1961,912.0,1.0,1962.0,1,3,Sawyer,1Story,Gd,TA
192000,6,5,1430,19508,1974,1430.0,2.0,1974.0,2,3,Veenker,1Story,TA,TA
140000,5,4,1641,10759,1972,1001.0,2.0,1972.0,2,4,Sawyer,1.5Fin,TA,TA
290000,6,5,2683,9205,1990,930.0,2.0,1990.0,2,4,NoRidge,2Story,Gd,Gd
372500,9,5,2786,11025,1993,1848.0,2.0,1993.0,2,4,NoRidge,1.5Fin,Gd,Gd
196000,7,5,1391,4282,2004,1391.0,2.0,2004.0,2,2,Somerst,1Story,Gd,Gd
171900,7,5,1250,4017,2006,625.0,2.0,2006.0,2,2,Somerst,2Story,Gd,Gd
178000,7,5,1245,3435,2004,1235.0,2.0,2004.0,2,1,Somerst,1Story,Gd,Gd
165000,6,5,1200,3180,2005,600.0,2.0,2005.0,2,2,Somerst,2Story,Gd,Gd
146000,7,5,1392,3180,2007,689.0,2.0,2007.0,2,2,Somerst,2Story,Gd,Gd
146000,7,5,1392,3604,2007,689.0,2.0,2007.0,2,2,Somerst,2Story,Gd,Gd
179400,7,5,1501,2280,1999,744.0,2.0,1999.0,2,3,Somerst,2Story,TA,TA
172900,6,5,1549,2280,1999,744.0,2.0,1999.0,2,3,Somerst,2Story,TA,TA
300000,9,5,1638,4765,2000,1614.0,2.0,2000.0,2,2,Somerst,1Story,Ex,Gd
285000,9,5,1310,4538,2001,1310.0,2.0,2001.0,1,1,Somerst,1Story,Gd,Gd
290000,9,5,1419,4385,2001,1419.0,2.0,2001.0,1,2,Somerst,1Story,Ex,Gd
305000,9,5,1557,4109,1999,1557.0,2.0,1999.0,2,2,Somerst,1Story,Ex,Gd
328900,9,5,1709,5119,1999,1698.0,2.0,1999.0,2,2,Somerst,1Story,Gd,Gd
160000,7,5,1252,2160,1999,600.0,2.0,1999.0,2,2,Somerst,2Story,Gd,Gd
170000,7,5,1404,2160,1999,672.0,2.0,1999.0,2,3,Somerst,SLvl,Gd,Gd
223000,7,5,1789,10646,2001,858.0,2.0,2001.0,2,3,Somerst,2Story,TA,TA
170000,8,5,1586,2645,1999,960.0,2.0,1999.0,2,3,Somerst,2Story,Gd,Gd
200000,8,5,1607,2645,1999,960.0,2.0,2000.0,2,3,Somerst,2Story,Gd,Gd
345000,10,5,2393,3951,1998,970.0,2.0,1998.0,2,2,Somerst,2Story,Ex,Ex
245500,8,5,1288,14963,1996,1260.0,2.0,1996.0,1,1,Veenker,1Story,Ex,Gd
217500,8,5,1239,11064,1995,1230.0,2.0,1995.0,1,1,Veenker,1Story,Gd,Gd
324000,8,5,1719,10846,1993,1719.0,2.0,1993.0,1,1,Veenker,1Story,Gd,Gd
162500,6,6,1232,11120,1984,1232.0,2.0,1984.0,2,3,Veenker,1Story,TA,TA
150000,9,3,2944,24572,1977,994.0,3.0,1977.0,2,3,Veenker,2Story,Gd,Gd
290000,8,9,1671,16280,1976,1426.0,2.0,1976.0,3,3,Veenker,1Story,Ex,Ex
205000,7,5,1812,7500,2002,952.0,2.0,2002.0,2,3,Somerst,2Story,TA,Gd
174000,7,6,1682,10400,1970,1304.0,2.0,1970.0,2,3,NWAmes,1Story,TA,TA
183000,6,6,1427,11104,1969,1427.0,2.0,1969.0,2,4,NWAmes,SLvl,TA,TA
150000,6,5,1740,11050,1968,1740.0,2.0,1968.0,1,4,NWAmes,1Story,TA,TA
145000,6,7,1258,11040,1971,1258.0,2.0,1971.0,2,3,NWAmes,1Story,Gd,Gd
215000,7,7,1620,15387,1967,1620.0,2.0,1967.0,2,4,NWAmes,1Story,Gd,TA
140500,5,6,1625,9750,1965,1625.0,2.0,1965.0,2,4,NWAmes,1Story,TA,TA
240000,6,7,2614,10800,1974,1522.0,2.0,1974.0,2,4,NWAmes,2Story,TA,TA
141000,5,6,1464,8814,1968,732.0,2.0,1968.0,1,4,NAmes,2Story,TA,TA
147000,5,8,912,8872,1965,912.0,2.0,1992.0,1,2,NAmes,1Story,Gd,TA
135000,5,7,925,8125,1965,912.0,2.0,1978.0,1,3,NAmes,1Story,TA,Gd
145000,5,5,1728,11072,1965,1728.0,2.0,1987.0,2,6,NAmes,1Story,TA,TA
142600,5,5,1728,13101,1965,1728.0,2.0,1987.0,2,6,NAmes,1Story,TA,TA
135000,5,5,1656,9246,1973,1656.0,2.0,1973.0,2,4,NWAmes,1Story,TA,TA
170000,7,6,1670,13355,1971,825.0,2.0,1971.0,1,4,NWAmes,2Story,TA,TA
299800,8,9,2715,8963,1976,1142.0,2.0,1994.0,3,4,NWAmes,2Story,Gd,Ex
185000,6,6,1876,9120,1974,901.0,2.0,1974.0,2,4,NWAmes,2Story,Gd,Gd
173000,6,8,1632,9130,1966,800.0,2.0,1966.0,1,4,NWAmes,2Story,Gd,TA
178400,7,9,999,12122,1961,944.0,2.0,1961.0,1,3,NAmes,SFoyer,Ex,Ex
176000,7,5,1978,9900,1968,832.0,2.0,1968.0,2,4,NWAmes,2Story,TA,TA
98000,5,5,1014,7785,1956,0.0,1.0,1956.0,1,2,NAmes,1Story,TA,TA
109008,4,6,907,8593,1957,907.0,1.0,1964.0,1,3,NAmes,1Story,TA,TA
135750,4,7,952,8475,1956,952.0,1.0,1956.0,1,2,NAmes,1Story,TA,TA
155000,5,6,1128,8700,1963,1120.0,2.0,1963.0,2,3,NAmes,1Story,TA,TA
180500,6,5,1425,10175,1964,1425.0,2.0,1964.0,2,3,NAmes,1Story,TA,TA
174900,6,7,1165,9020,1966,1127.0,2.0,1966.0,1,3,NAmes,SLvl,TA,TA
140000,6,6,1136,9200,1965,1136.0,1.0,1965.0,1,3,NAmes,1Story,TA,TA
145000,6,7,1092,8250,1964,1092.0,2.0,1964.0,1,3,NAmes,1Story,TA,TA
179900,5,8,1265,9350,1965,1219.0,2.0,1965.0,2,3,NAmes,SLvl,Gd,TA
168500,6,5,1350,9020,1964,1248.0,2.0,1964.0,1,3,NAmes,SLvl,TA,TA
140000,5,5,1114,9900,1961,1114.0,2.0,1961.0,1,3,NAmes,1Story,TA,TA
145500,5,7,1053,10007,1959,1053.0,1.0,1959.0,1,3,NAmes,1Story,Gd,Gd
142000,6,6,1252,10721,1959,1252.0,2.0,1960.0,1,3,NAmes,1Story,Gd,Gd
141000,4,5,1100,12493,1960,1100.0,1.0,1960.0,1,3,NAmes,1Story,TA,TA
153000,5,7,1118,11332,1960,1118.0,1.0,1960.0,1,3,NAmes,1Story,Gd,TA
72500,3,6,720,6627,1949,0.0,1.0,1955.0,1,2,BrkSide,1Story,TA,TA
52000,3,6,729,4130,1935,270.0,0.0,,1,2,BrkSide,1Story,TA,Gd
118000,5,6,1077,7420,1939,991.0,1.0,1939.0,1,2,BrkSide,1.5Unf,TA,TA
87000,4,7,906,4882,1937,348.0,1.0,1937.0,1,2,BrkSide,2Story,TA,TA
141500,5,6,1496,9600,1960,1296.0,2.0,1960.0,2,3,NAmes,1Story,Gd,Fa
119000,6,5,1252,9600,1950,1032.0,1.0,1950.0,1,3,NAmes,1.5Fin,TA,TA
141500,5,8,1337,9600,1950,572.0,1.0,1950.0,1,3,NAmes,1Story,Gd,TA
165500,6,6,1661,9600,1955,992.0,1.0,1955.0,1,3,NAmes,SLvl,Gd,TA
112900,5,5,1036,7584,1953,1036.0,1.0,1953.0,1,3,NAmes,1Story,TA,TA
201800,7,6,1820,13700,1965,864.0,2.0,1965.0,1,4,NAmes,2Story,Gd,TA
163000,6,5,1362,10197,1961,1362.0,2.0,1961.0,1,3,NAmes,1Story,TA,TA
139950,5,6,1144,7875,1961,1144.0,2.0,1961.0,1,3,NAmes,1Story,TA,TA
174000,6,9,1537,8400,1962,1319.0,2.0,1962.0,1,3,NAmes,1Story,Gd,Gd
165000,6,5,1431,9150,1962,1099.0,1.0,1962.0,1,3,NAmes,SLvl,TA,TA
227000,6,7,1988,14670,1966,1104.0,2.0,1966.0,2,4,NAmes,2Story,Gd,Gd
135000,5,7,1098,7390,1955,1098.0,1.0,1955.0,1,3,NAmes,1Story,TA,TA
124000,5,5,1144,9204,1963,1144.0,1.0,1962.0,1,3,NAmes,1Story,TA,TA
140000,5,7,1283,7763,1962,931.0,2.0,1980.0,1,3,NAmes,1Story,TA,TA
136500,5,4,1176,8856,1957,1176.0,1.0,1957.0,1,3,NAmes,1Story,TA,TA
185000,5,7,1440,9840,1959,1248.0,1.0,1959.0,2,2,NAmes,1Story,Gd,TA
163000,6,6,1261,9120,1958,1261.0,2.0,1958.0,1,3,NAmes,1Story,TA,TA
166800,6,6,1570,13200,1958,1395.0,2.0,1958.0,1,3,NAmes,1Story,TA,TA
139000,6,5,1196,9000,1956,1196.0,1.0,1956.0,1,2,NAmes,1Story,TA,TA
166000,6,5,1392,11900,1957,1392.0,2.0,1957.0,1,3,NAmes,1Story,TA,TA
136000,6,7,1080,9464,1958,1080.0,1.0,1958.0,1,3,NAmes,1Story,TA,TA
133000,5,5,1104,10425,1956,1104.0,1.0,1956.0,1,3,NAmes,1Story,TA,TA
116000,5,6,882,11556,1952,720.0,1.0,1952.0,1,2,NAmes,1Story,Gd,TA
137500,5,6,1152,9373,1953,1152.0,2.0,1971.0,1,3,NAmes,1Story,TA,TA
130000,5,5,950,12774,1953,984.0,2.0,1953.0,1,2,NAmes,1Story,TA,TA
180000,6,5,1790,14250,1957,998.0,2.0,1957.0,2,3,NAmes,1Story,TA,TA
139000,5,7,952,7350,1951,952.0,2.0,1988.0,1,2,NAmes,1Story,TA,TA
110000,5,5,773,7677,1953,773.0,1.0,1953.0,1,2,NAmes,1Story,TA,TA
100000,5,3,1764,8838,1957,0.0,1.0,1957.0,2,4,NAmes,1Story,TA,TA
118500,5,5,1216,8480,1947,832.0,1.0,1947.0,1,2,NAmes,1.5Fin,TA,TA
146000,5,5,1824,12436,1957,1824.0,2.0,1958.0,2,5,NAmes,1Story,TA,TA
89900,4,6,869,10122,1948,0.0,1.0,1948.0,1,1,OldTown,1Story,TA,TA
114000,5,8,1159,7506,1925,747.0,1.0,1932.0,1,3,OldTown,1.5Fin,TA,TA
140000,5,6,1558,10930,1945,913.0,1.0,1962.0,1,3,NAmes,1.5Fin,TA,TA
86900,4,7,672,5400,1940,672.0,1.0,1997.0,1,2,OldTown,1Story,TA,Gd
139000,5,5,1436,10836,1922,892.0,4.0,1968.0,1,3,OldTown,1.5Fin,TA,TA
106250,4,7,1294,10800,1900,0.0,0.0,,2,3,OldTown,2Story,TA,TA
171000,6,6,1716,9247,1962,858.0,2.0,1962.0,1,4,NAmes,2Story,TA,TA
139000,5,6,1044,10180,1968,912.0,2.0,1990.0,1,3,NAmes,1Story,TA,TA
186000,7,7,1312,11355,1958,1312.0,2.0,1958.0,1,3,NAmes,1Story,TA,TA
157000,6,5,1253,10920,1960,1253.0,1.0,1960.0,1,2,NAmes,1Story,TA,TA
148000,6,6,1081,12929,1960,1081.0,1.0,1960.0,1,3,NAmes,1Story,TA,TA
242000,7,7,2069,27650,1960,585.0,2.0,1960.0,2,4,NAmes,1Story,Gd,TA
116000,5,7,910,8892,1953,105.0,2.0,1953.0,1,3,NAmes,1Story,Gd,Gd
94000,5,7,876,7200,1951,876.0,2.0,1972.0,1,2,NAmes,1Story,TA,TA
98300,5,5,1048,7200,1950,0.0,2.0,1950.0,1,3,NAmes,1Story,TA,TA
127000,5,5,1507,7910,1960,1075.0,1.0,1960.0,2,4,NAmes,SLvl,TA,TA
159000,5,6,1256,8000,1959,1256.0,1.0,1959.0,1,3,NAmes,1Story,Gd,TA
125900,5,5,1027,8000,1962,1027.0,1.0,1962.0,1,3,NAmes,1Story,TA,TA
155000,5,6,1269,7931,1960,1269.0,1.0,1964.0,1,3,NAmes,1Story,TA,TA
138000,6,6,1320,8064,1948,768.0,2.0,1994.0,2,3,NAmes,1.5Fin,TA,TA
112500,6,7,984,6390,1954,936.0,1.0,1954.0,1,2,NAmes,1.5Unf,TA,TA
105500,6,6,832,7227,1954,832.0,2.0,1962.0,1,2,NAmes,1.5Unf,Gd,TA
127500,6,5,1278,7200,1954,854.0,1.0,1954.0,1,4,NAmes,1.5Fin,TA,TA
130000,5,5,1800,8513,1961,1800.0,0.0,,2,6,NAmes,1Story,TA,TA
150000,5,6,1588,7200,1955,768.0,2.0,1955.0,1,3,NAmes,1.5Fin,TA,TA
109500,5,7,825,7200,1954,825.0,1.0,1954.0,1,2,NAmes,1Story,TA,TA
140000,6,5,1796,7056,1963,780.0,2.0,1963.0,1,4,NAmes,2Story,TA,TA
167900,6,6,1611,9760,1964,780.0,2.0,1964.0,1,4,NAmes,2Story,TA,TA
136870,5,5,1117,7590,1963,1117.0,1.0,1963.0,1,3,NAmes,1Story,TA,TA
143000,6,5,1133,9836,2008,192.0,1.0,2008.0,1,3,OldTown,1Story,TA,TA
73000,5,5,764,5232,1925,680.0,2.0,1965.0,1,2,OldTown,1Story,TA,TA
157500,5,8,1539,10440,1904,650.0,2.0,1983.0,2,3,OldTown,2Story,Gd,TA
122600,5,7,1323,9184,1948,780.0,2.0,1948.0,1,3,OldTown,1.5Fin,TA,TA
